1,   5.30835629,   26.6869087,   26.5803051
2,   15.2366533,   22.8032627,   25.6190586
3,   8.44850445,   12.6440802,   43.4856186
4,   7.95756769,    10.680975,   44.6041107
5,   8.82493019,    8.8527174,   45.0299225
6, 0.0196487177,   12.4999847,   45.0299225
7,   1.92573988,   13.1794395,   44.6041107
8,   2.96672034,     14.91471,   43.4856186
9,  -15.2366533,   22.8032627,   25.6190586
10,  -5.30835629,   26.6869087,   26.5803051
11,  -2.96672034,     14.91471,   43.4856186
12,  -1.92574179,   13.1794376,   44.6041107
13, -0.0196487177,   12.4999847,   45.0299225
14,  -8.82493019,    8.8527174,   45.0299225
15,  -7.95757008,    10.680975,   44.6041107
16,  -8.44850445,   12.6440802,   43.4856186
17,  -27.4608517,   5.46230316,     20.22966
18,  -23.2733421,   15.5507507,   20.7000294
19,  -12.6440802,   8.44850445,   43.4856186
20,   -10.680975,   7.95756388,   44.6041107
21,   -8.8527174,   8.82493019,   45.0299225
22,  -12.4999847, 0.0196487177,   45.0299225
23,  -13.1794415,   1.92573786,   44.6041107
24,    -14.91471,   2.96672034,   43.4856186
25,  -12.6440802,  -8.44850445,   43.4856186
26,  -23.2811489,  -15.5559664,   19.9749851
27,  -27.4619884,  -5.46252918,   19.9749851
28,    -14.91471,  -2.96672034,   43.4856186
29,  -13.1794395,  -1.92573965,   44.6041107
30,  -12.4999847, -0.0196487177,   45.0299225
31,   -8.8527174,  -8.82493019,   45.0299225
32,   -10.680975,  -7.95756674,   44.6041107
33,  -2.96672034,    -14.91471,   43.4856186
34,  -5.46252918,  -27.4619884,   19.9749851
35,  -15.5559664,  -23.2811489,   19.9749851
36,  -8.44850445,  -12.6440802,   43.4856186
37,  -7.95756769,   -10.680975,   44.6041107
38,  -8.82493019,   -8.8527174,   45.0299225
39, -0.0196487177,  -12.4999847,   45.0299225
40,  -1.92573988,  -13.1794395,   44.6041107
41,     14.91471,  -2.96672034,   43.4856186
42,   27.4619884,  -5.46252918,   19.9749851
43,   23.2811489,  -15.5559664,   19.9749851
44,   12.6440802,  -8.44850445,   43.4856186
45,    10.680975,  -7.95756388,   44.6041107
46,    8.8527174,  -8.82493019,   45.0299225
47,   12.4999847, -0.0196487177,   45.0299225
48,   13.1794415,  -1.92573786,   44.6041107
49,   23.2733421,   15.5507507,   20.7000294
50,   27.4608517,   5.46230316,     20.22966
51,     14.91471,   2.96672034,   43.4856186
52,   13.1794395,   1.92573965,   44.6041107
53,   12.4999847, 0.0196487177,   45.0299225
54,    8.8527174,   8.82493019,   45.0299225
55,    10.680975,   7.95756674,   44.6041107
56,   12.6440802,   8.44850445,   43.4856186
57,   13.1794558,   1.92572224,   49.0712662
58,     14.91471,   2.96672034,   48.1308022
59,   12.4999847, 0.0196487177,   49.4325829
60,   12.4999847, -0.0196487177,   49.4325829
61,   13.1794558,  -1.92572284,   49.0712662
62,     14.91471,  -2.96672034,   48.1308022
63,   10.6809731,  -7.95759106,   49.0712662
64,   12.6440802,  -8.44850445,   48.1308022
65,    8.8527174,  -8.82493019,   49.4325829
66,   8.82493019,   -8.8527174,   49.4325829
67,   8.82493019,   -8.8527174,   45.0299225
68, 0.0196487177,  -12.4999847,   45.0299225
69, 0.0196487177,  -12.4999847,   49.4325829
70, -0.0196487177,  -12.4999847,   49.4325829
71,  -1.92572284,  -13.1794558,   49.0712662
72,  -2.96672034,    -14.91471,   48.1308022
73,  -7.95759106,  -10.6809731,   49.0712662
74,  -8.44850445,  -12.6440802,   48.1308022
75,  -8.82493019,   -8.8527174,   49.4325829
76,   -8.8527174,  -8.82493019,   49.4325829
77,   -10.680974,  -7.95759106,   49.0712662
78,  -12.6440802,  -8.44850445,   48.1308022
79,  -13.1794558,  -1.92572224,   49.0712662
80,    -14.91471,  -2.96672034,   48.1308022
81,  -12.4999847, -0.0196487177,   49.4325829
82,  -12.4999847, 0.0196487177,   49.4325829
83,  -13.1794558,   1.92572284,   49.0712662
84,    -14.91471,   2.96672034,   48.1308022
85,  -10.6809731,   7.95759106,   49.0712662
86,  -12.6440802,   8.44850445,   48.1308022
87,   -8.8527174,   8.82493019,   49.4325829
88,  -8.82493019,    8.8527174,   49.4325829
89,  -7.95759106,    10.680974,   49.0712662
90,  -8.44850445,   12.6440802,   48.1308022
91,  -1.92572224,   13.1794558,   49.0712662
92,  -2.96672034,     14.91471,   48.1308022
93, -0.0196487177,   12.4999847,   49.4325829
94, 0.0196487177,   12.4999847,   49.4325829
95,   1.92572284,   13.1794558,   49.0712662
96,   2.96672034,     14.91471,   48.1308022
97,   7.95759106,   10.6809731,   49.0712662
98,   8.44850445,   12.6440802,   48.1308022
99,   8.82493019,    8.8527174,   49.4325829
100,    8.8527174,   8.82493019,   49.4325829
101,    10.680974,   7.95759106,   49.0712662
102,   12.6440802,   8.44850445,   48.1308022
103,   8.44850445,  -12.6440802,   43.4856186
104,   7.95759106,  -10.6809721,   44.6041107
105,   7.95759106,   -10.680974,   49.0712662
106,   8.44850445,  -12.6440802,   48.1308022
107,   1.92572105,  -13.1794548,   44.6041107
108,   1.92572224,  -13.1794558,   49.0712662
109,   2.96672034,    -14.91471,   43.4856186
110,   2.96672034,    -14.91471,   48.1308022
111,           0.,         -15.,           4.
112,           0.,          15.,           4.
113,           0.,          15.,           0.
114,           0.,         -15.,           0.
115,  -4.84063768,  -24.3355293,           7.
116,  -3.73562622,  -23.2840443,   4.87868023
117,  -1.50553179,   -22.946312,           4.
118,  -15.1609211,  -17.2900639,           4.
119,  -13.8228245,  -19.1057854,   4.87867785
120,  -13.7849703,  -20.6306667,           7.
121,  -20.6306667,  -13.7849703,           7.
122,   -19.105793,  -13.8228178,   4.87867975
123,  -17.2900639,  -15.1609211,           4.
124,   -22.946312,  -1.50553179,           4.
125,  -23.2840462,  -3.73561549,   4.87867975
126,  -24.3355293,  -4.84063768,           7.
127,  -20.6306667,   13.7849703,           7.
128,  -24.3355293,   4.84063768,           7.
129,  -23.2840481,   3.73562145,   4.87868404
130,   -22.946312,   1.50553179,           4.
131,  -17.2900639,   15.1609211,           4.
132,  -19.1057854,   13.8228216,   4.87867546
133,  -4.84063768,   24.3355293,           7.
134,  -13.7849703,   20.6306667,           7.
135,  -13.8228207,   19.1057911,   4.87868166
136,  -15.1609211,   17.2900639,           4.
137,  -1.50553179,    22.946312,           4.
138,  -3.73562002,   23.2840424,   4.87867641
139,   13.7849703,   20.6306667,           7.
140,   4.84063768,   24.3355293,           7.
141,   3.73562622,   23.2840443,   4.87868023
142,   1.50553179,    22.946312,           4.
143,   15.1609211,   17.2900639,           4.
144,   13.8228245,   19.1057854,   4.87867785
145,   24.3355293,   4.84063768,           7.
146,   20.6306667,   13.7849703,           7.
147,    19.105793,   13.8228178,   4.87867975
148,   17.2900639,   15.1609211,           4.
149,    22.946312,   1.50553179,           4.
